species,hses_code,year,aimag_mn,livestock
Хонь,44,1991,Дорноговь,486.7
Хонь,44,1992,Дорноговь,467.8
Хонь,44,1993,Дорноговь,430
Хонь,44,1994,Дорноговь,406.5
Хонь,44,1995,Дорноговь,409.1
Хонь,44,1996,Дорноговь,411.4
Хонь,44,1997,Дорноговь,415
Хонь,44,1998,Дорноговь,439.6
Хонь,44,1999,Дорноговь,477.4
Хонь,44,2000,Дорноговь,453.9
Хонь,44,2001,Дорноговь,365.6
Хонь,44,2002,Дорноговь,340.4
Хонь,44,2003,Дорноговь,355.1
Хонь,44,2004,Дорноговь,381.9
Хонь,44,2005,Дорноговь,372.5
Хонь,44,2006,Дорноговь,281.8
Хонь,44,2007,Дорноговь,310.9
Хонь,44,2008,Дорноговь,352
Хонь,44,2009,Дорноговь,408.7
Хонь,44,2010,Дорноговь,421.3
Хонь,44,2011,Дорноговь,477.3
Хонь,44,2012,Дорноговь,531.5
Хонь,44,2013,Дорноговь,611.9
Хонь,44,2014,Дорноговь,690.7
Хонь,44,2015,Дорноговь,751.4
Хонь,44,2016,Дорноговь,758.4
Хонь,44,2017,Дорноговь,861.5
Хонь,44,2018,Дорноговь,926.2
Хонь,44,2019,Дорноговь,1021.6
Хонь,44,2020,Дорноговь,1069.7
Хонь,44,2021,Дорноговь,1158.5
Хонь,44,2022,Дорноговь,1245.1
Хонь,44,2023,Дорноговь,997.7
Хонь,44,2024,Дорноговь,554.8
Хонь,45,1970,Дархан-Уул,0.3
Хонь,45,1971,Дархан-Уул,2.5
Хонь,45,1972,Дархан-Уул,2.5
Хонь,45,1973,Дархан-Уул,0.6
Хонь,45,1974,Дархан-Уул,5.3
Хонь,45,1975,Дархан-Уул,5.6
Хонь,45,1976,Дархан-Уул,5.9
Хонь,45,1977,Дархан-Уул,7.2
Хонь,45,1978,Дархан-Уул,8.6
Хонь,45,1979,Дархан-Уул,0.9
Хонь,45,1980,Дархан-Уул,12.2
Хонь,45,1981,Дархан-Уул,14
Хонь,45,1982,Дархан-Уул,33
Хонь,45,1983,Дархан-Уул,38.2
Хонь,45,1984,Дархан-Уул,41
Хонь,45,1985,Дархан-Уул,40.9
Хонь,45,1986,Дархан-Уул,40.9
Хонь,45,1987,Дархан-Уул,36.2
Хонь,45,1988,Дархан-Уул,42.7
Хонь,45,1989,Дархан-Уул,50.8
Хонь,45,1990,Дархан-Уул,72.8
Хонь,45,1991,Дархан-Уул,89.9
Хонь,45,1992,Дархан-Уул,90.3
Хонь,45,1993,Дархан-Уул,78.5
Хонь,45,1994,Дархан-Уул,81
Хонь,45,1995,Дархан-Уул,74
Хонь,45,1996,Дархан-Уул,71
Хонь,45,1997,Дархан-Уул,72.3
Хонь,45,1998,Дархан-Уул,84.3
Хонь,45,1999,Дархан-Уул,90
Хонь,45,2000,Дархан-Уул,96.5
Хонь,45,2001,Дархан-Уул,84.7
Хонь,45,2002,Дархан-Уул,77.1
Хонь,45,2003,Дархан-Уул,55.8
Хонь,45,2004,Дархан-Уул,57.1
Хонь,45,2005,Дархан-Уул,65.4
Хонь,45,2006,Дархан-Уул,82.7
Хонь,45,2007,Дархан-Уул,102.2
Хонь,45,2008,Дархан-Уул,163
Хонь,45,2009,Дархан-Уул,176.5
Хонь,45,2010,Дархан-Уул,127.6
Хонь,45,2011,Дархан-Уул,125
Хонь,45,2012,Дархан-Уул,136
Хонь,45,2013,Дархан-Уул,144.9
Хонь,45,2014,Дархан-Уул,167.6
Хонь,45,2015,Дархан-Уул,143.6
Хонь,45,2016,Дархан-Уул,162.2
Хонь,45,2017,Дархан-Уул,150.8
Хонь,45,2018,Дархан-Уул,147.1
Хонь,45,2019,Дархан-Уул,162.3
Хонь,45,2020,Дархан-Уул,161.8
Хонь,45,2021,Дархан-Уул,163.8
Хонь,45,2022,Дархан-Уул,140.6
Хонь,45,2023,Дархан-Уул,112.2
Хонь,45,2024,Дархан-Уул,100.6
Хонь,46,1970,Өмнөговь,296.8
Хонь,46,1971,Өмнөговь,276.3
Хонь,46,1972,Өмнөговь,279.1
Хонь,46,1973,Өмнөговь,255.5
Хонь,46,1974,Өмнөговь,281.9
Хонь,46,1975,Өмнөговь,307.2
Хонь,46,1976,Өмнөговь,320.2
Хонь,46,1977,Өмнөговь,328.1
Хонь,46,1978,Өмнөговь,340.2
Хонь,46,1979,Өмнөговь,332.5
Хонь,46,1980,Өмнөговь,293.3
Хонь,46,1981,Өмнөговь,305.9
Хонь,46,1982,Өмнөговь,308.4
Хонь,46,1983,Өмнөговь,280.1
Хонь,46,1984,Өмнөговь,303.1
Хонь,46,1985,Өмнөговь,266.8
Хонь,46,1986,Өмнөговь,262.3
Хонь,46,1987,Өмнөговь,274.5
Хонь,46,1988,Өмнөговь,282.7
Хонь,46,1989,Өмнөговь,294.7
Хонь,46,1990,Өмнөговь,284.4
Хонь,46,1991,Өмнөговь,296.5
Хонь,46,1992,Өмнөговь,286.8
Хонь,46,1993,Өмнөговь,278.8
Хонь,46,1994,Өмнөговь,309.6
Хонь,46,1995,Өмнөговь,341.1
Хонь,46,1996,Өмнөговь,367
Хонь,46,1997,Өмнөговь,404.5
Хонь,46,1998,Өмнөговь,427.2
Хонь,46,1999,Өмнөговь,444
Хонь,46,2000,Өмнөговь,405.1
Хонь,46,2001,Өмнөговь,312.4
Хонь,46,2002,Өмнөговь,227.7
Хонь,46,2003,Өмнөговь,202.8
Хонь,46,2004,Өмнөговь,230.6
Хонь,46,2005,Өмнөговь,246.4
Хонь,46,2006,Өмнөговь,252.4
Хонь,46,2007,Өмнөговь,296.5
Хонь,46,2008,Өмнөговь,351.2
Хонь,46,2009,Өмнөговь,375.7
Хонь,46,2010,Өмнөговь,212.8
Хонь,46,2011,Өмнөговь,257.4
Хонь,46,2012,Өмнөговь,299.8
Хонь,46,2013,Өмнөговь,350.8
Хонь,46,2014,Өмнөговь,397.6
Хонь,46,2015,Өмнөговь,447
Хонь,46,2016,Өмнөговь,520.9
Хонь,46,2017,Өмнөговь,614
Хонь,46,2018,Өмнөговь,631.4
Хонь,46,2019,Өмнөговь,718.2
Хонь,46,2020,Өмнөговь,682.6
Хонь,46,2021,Өмнөговь,626.7
Хонь,46,2022,Өмнөговь,675.7
Хонь,46,2023,Өмнөговь,547.3
Хонь,46,2024,Өмнөговь,541.5
Хонь,48,1970,Дундговь,709
Хонь,48,1971,Дундговь,635.5
Хонь,48,1972,Дундговь,707.1
Хонь,48,1973,Дундговь,732.2
Хонь,48,1974,Дундговь,776.3
Хонь,48,1975,Дундговь,756
Хонь,48,1976,Дундговь,789.1
Хонь,48,1977,Дундговь,726.2
Хонь,48,1978,Дундговь,788.2
Хонь,48,1979,Дундговь,782.1
Хонь,48,1980,Дундговь,734.1
Хонь,48,1981,Дундговь,730.4
Хонь,48,1982,Дундговь,775.2
Хонь,48,1983,Дундговь,778.7
Хонь,48,1984,Дундговь,711.2
Хонь,48,1985,Дундговь,711.6
Хонь,48,1986,Дундговь,720.5
Хонь,48,1987,Дундговь,662.5
Хонь,48,1988,Дундговь,655.1
Хонь,48,1989,Дундговь,744.7
Хонь,48,1990,Дундговь,801.3
Хонь,48,1991,Дундговь,841.9
Хонь,48,1992,Дундговь,859.5
Хонь,48,1993,Дундговь,785.8
Хонь,48,1994,Дундговь,769.7
Хонь,48,1995,Дундговь,810.9
Хонь,48,1996,Дундговь,842.1
Хонь,48,1997,Дундговь,901.4
Хонь,48,1998,Дундговь,971.5
Хонь,48,1999,Дундговь,966.5
Хонь,48,2000,Дундговь,663.8
Хонь,48,2001,Дундговь,685
Хонь,48,2002,Дундговь,685.6
Хонь,48,2003,Дундговь,724
Хонь,48,2004,Дундговь,787
Хонь,48,2005,Дундговь,819.7
Хонь,48,2006,Дундговь,867.1
Хонь,48,2007,Дундговь,944.3
Хонь,48,2008,Дундговь,917.9
Хонь,48,2009,Дундговь,973.8
Хонь,48,2010,Дундговь,529.7
Хонь,48,2011,Дундговь,623.5
Хонь,48,2012,Дундговь,775.8
Хонь,48,2013,Дундговь,922.3
Хонь,48,2014,Дундговь,1114.8
Хонь,48,2015,Дундговь,1266.2
Хонь,48,2016,Дундговь,1437.1
Хонь,48,2017,Дундговь,1686.2
Хонь,48,2018,Дундговь,1831.1
Хонь,48,2019,Дундговь,1942.7
Хонь,48,2020,Дундговь,1791.2
Хонь,48,2021,Дундговь,1533.4
Хонь,48,2022,Дундговь,1724.2
Хонь,48,2023,Дундговь,1759.9
Хонь,48,2024,Дундговь,1611.8
Хонь,61,1976,Орхон,0.7
Хонь,61,1977,Орхон,2.9
Хонь,61,1978,Орхон,2.7
Хонь,61,1979,Орхон,0.5
Хонь,61,1980,Орхон,3.2
Хонь,61,1981,Орхон,6.8
Хонь,61,1982,Орхон,10.4
Хонь,61,1983,Орхон,11.9
Хонь,61,1984,Орхон,13.3
Хонь,61,1985,Орхон,14.7
Хонь,61,1986,Орхон,14.7
Хонь,61,1987,Орхон,17.3
Хонь,61,1988,Орхон,21.6
Хонь,61,1989,Орхон,26.3
Хонь,61,1990,Орхон,32.6
Хонь,61,1991,Орхон,45.4
Хонь,61,1992,Орхон,56.5
Хонь,61,1993,Орхон,63.6
Хонь,61,1994,Орхон,64.4
Хонь,61,1995,Орхон,69.6
Хонь,61,1996,Орхон,62.2
Хонь,61,1997,Орхон,59.3
Хонь,61,1998,Орхон,63.4
Хонь,61,1999,Орхон,78.6
Хонь,61,2000,Орхон,80.4
Хонь,61,2001,Орхон,79.1
Хонь,61,2002,Орхон,73.7
Хонь,61,2003,Орхон,42.8
Хонь,61,2004,Орхон,45.2
Хонь,61,2005,Орхон,55.8
Хонь,61,2006,Орхон,71.8
Хонь,61,2007,Орхон,87.6
Хонь,61,2008,Орхон,111
Хонь,61,2009,Орхон,111.8
Хонь,61,2010,Орхон,73.1
Хонь,61,2011,Орхон,68.6
Хонь,61,2012,Орхон,80.2
Хонь,61,2013,Орхон,79.9
Хонь,61,2014,Орхон,51.2
Хонь,61,2015,Орхон,48.1
Хонь,61,2016,Орхон,52.7
Хонь,61,2017,Орхон,47.7
Хонь,61,2018,Орхон,47.5
Хонь,61,2019,Орхон,50.6
Хонь,61,2020,Орхон,51.2
Хонь,61,2021,Орхон,59.6
Хонь,61,2022,Орхон,66.3
Хонь,61,2023,Орхон,68
Хонь,61,2024,Орхон,64.1
Хонь,62,1970,Өвөрхангай,992.8
Хонь,62,1971,Өвөрхангай,971.3
Хонь,62,1972,Өвөрхангай,1012.3
Хонь,62,1973,Өвөрхангай,1035.1
Хонь,62,1974,Өвөрхангай,1098.2
Хонь,62,1975,Өвөрхангай,1133.3
Хонь,62,1976,Өвөрхангай,1147.1
Хонь,62,1977,Өвөрхангай,1171.7
Хонь,62,1978,Өвөрхангай,1199.5
Хонь,62,1979,Өвөрхангай,1208.4
Хонь,62,1980,Өвөрхангай,1176.6
Хонь,62,1981,Өвөрхангай,1206
Хонь,62,1982,Өвөрхангай,1255.8
Хонь,62,1983,Өвөрхангай,1044.9
Хонь,62,1984,Өвөрхангай,1053
Хонь,62,1985,Өвөрхангай,1018.4
Хонь,62,1986,Өвөрхангай,1022.7
Хонь,62,1987,Өвөрхангай,1043.8
Хонь,62,1988,Өвөрхангай,1050.2
Хонь,62,1989,Өвөрхангай,1135.7
Хонь,62,1990,Өвөрхангай,1219.9
Хонь,62,1991,Өвөрхангай,1171.7
Хонь,62,1992,Өвөрхангай,1190.6
Хонь,62,1993,Өвөрхангай,1170.8
Хонь,62,1994,Өвөрхангай,1254.9
Хонь,62,1995,Өвөрхангай,1312.6
Хонь,62,1996,Өвөрхангай,1260.1
Хонь,62,1997,Өвөрхангай,1306.8
Хонь,62,1998,Өвөрхангай,1387.9
Хонь,62,1999,Өвөрхангай,1423.1
Хонь,62,2000,Өвөрхангай,1059
Хонь,62,2001,Өвөрхангай,911.1
Хонь,62,2002,Өвөрхангай,805.9
Хонь,62,2003,Өвөрхангай,881.7
Хонь,62,2004,Өвөрхангай,971.5
Хонь,62,2005,Өвөрхангай,1059.5
Хонь,62,2006,Өвөрхангай,1213.4
Хонь,62,2007,Өвөрхангай,1462.1
Хонь,62,2008,Өвөрхангай,1569.2
Хонь,62,2009,Өвөрхангай,1691.4
Хонь,62,2010,Өвөрхангай,896.6
Хонь,62,2011,Өвөрхангай,1051.8
Хонь,62,2012,Өвөрхангай,1310.9
Хонь,62,2013,Өвөрхангай,1541.3
Хонь,62,2014,Өвөрхангай,1821.1
Хонь,62,2015,Өвөрхангай,2021.8
Хонь,62,2016,Өвөрхангай,2378.5
Хонь,62,2017,Өвөрхангай,2663.3
Хонь,62,2018,Өвөрхангай,2588.1
Хонь,62,2019,Өвөрхангай,2606.8
Хонь,62,2020,Өвөрхангай,2115
Хонь,62,2021,Өвөрхангай,2000.9
Хонь,62,2022,Өвөрхангай,2265.2
Хонь,62,2023,Өвөрхангай,2324.8
Хонь,62,2024,Өвөрхангай,2485.8
Хонь,63,1970,Булган,573.7
Хонь,63,1971,Булган,612.1
Хонь,63,1972,Булган,624.3
Хонь,63,1973,Булган,645.3
Хонь,63,1974,Булган,661.5
Хонь,63,1975,Булган,655.3
Хонь,63,1976,Булган,600.5
Хонь,63,1977,Булган,538.7
Хонь,63,1978,Булган,575.6
Хонь,63,1979,Булган,572.9
Хонь,63,1980,Булган,592.5
Хонь,63,1981,Булган,604.9
Хонь,63,1982,Булган,633.8
Хонь,63,1983,Булган,616.9
Хонь,63,1984,Булган,603.8
Хонь,63,1985,Булган,566.9
Хонь,63,1986,Булган,512.2
Хонь,63,1987,Булган,494.4
Хонь,63,1988,Булган,526.4
Хонь,63,1989,Булган,554.2
Хонь,63,1990,Булган,594.1
Хонь,63,1991,Булган,608.2
Хонь,63,1992,Булган,634.1
Хонь,63,1993,Булган,596.2
Хонь,63,1994,Булган,582.5
Хонь,63,1995,Булган,578.3
Хонь,63,1996,Булган,594.7
Хонь,63,1997,Булган,642.1
Хонь,63,1998,Булган,710.6
Хонь,63,1999,Булган,798.2
Хонь,63,2000,Булган,764.5
Хонь,63,2001,Булган,745.6
Хонь,63,2002,Булган,688.4
Хонь,63,2003,Булган,540.5
Хонь,63,2004,Булган,593.3
Хонь,63,2005,Булган,689.1
Хонь,63,2006,Булган,825.4
Хонь,63,2007,Булган,989.9
Хонь,63,2008,Булган,1199.7
Хонь,63,2009,Булган,1332.7
Хонь,63,2010,Булган,1179.8
Хонь,63,2011,Булган,1188
Хонь,63,2012,Булган,1340.8
Хонь,63,2013,Булган,1449.6
Хонь,63,2014,Булган,1648.8
Хонь,63,2015,Булган,1697.8
Хонь,63,2016,Булган,1861.3
Хонь,63,2017,Булган,1794.4
Хонь,63,2018,Булган,1778.2
Хонь,63,2019,Булган,1923.8
Хонь,63,2020,Булган,1765.7
Хонь,63,2021,Булган,1918.9
Хонь,63,2022,Булган,2037.8
Хонь,63,2023,Булган,1866.6
Хонь,63,2024,Булган,1415.5
Хонь,64,1970,Баянхонгор,807.6
Хонь,64,1971,Баянхонгор,816.5
Хонь,64,1972,Баянхонгор,851.7
Хонь,64,1973,Баянхонгор,846.7
Хонь,64,1974,Баянхонгор,862.3
Хонь,64,1975,Баянхонгор,892.4
Хонь,64,1976,Баянхонгор,858.6
Хонь,64,1977,Баянхонгор,920.9
Хонь,64,1978,Баянхонгор,941.5
Хонь,64,1979,Баянхонгор,935.7
Хонь,64,1980,Баянхонгор,959.9
Хонь,64,1981,Баянхонгор,996.6
Хонь,64,1982,Баянхонгор,1007.9
Хонь,64,1983,Баянхонгор,944.6
Хонь,64,1984,Баянхонгор,733.6
Хонь,64,1985,Баянхонгор,677.1
Хонь,64,1986,Баянхонгор,686.6
Хонь,64,1987,Баянхонгор,713
Хонь,64,1988,Баянхонгор,651.1
Хонь,64,1989,Баянхонгор,703.5
Хонь,64,1990,Баянхонгор,773
Хонь,64,1991,Баянхонгор,798.2
Хонь,64,1992,Баянхонгор,829.4
Хонь,64,1993,Баянхонгор,739.9
Хонь,64,1994,Баянхонгор,818.4
Хонь,64,1995,Баянхонгор,853.3
Хонь,64,1996,Баянхонгор,818.5
Хонь,64,1997,Баянхонгор,856.4
Хонь,64,1998,Баянхонгор,866
Хонь,64,1999,Баянхонгор,878.2
Хонь,64,2000,Баянхонгор,848.6
Хонь,64,2001,Баянхонгор,556.5
Хонь,64,2002,Баянхонгор,294.1
Хонь,64,2003,Баянхонгор,332.1
Хонь,64,2004,Баянхонгор,381.6
Хонь,64,2005,Баянхонгор,447.1
Хонь,64,2006,Баянхонгор,531.7
Хонь,64,2007,Баянхонгор,628.1
Хонь,64,2008,Баянхонгор,705.2
Хонь,64,2009,Баянхонгор,724.8
Хонь,64,2010,Баянхонгор,543.8
Хонь,64,2011,Баянхонгор,617.6
Хонь,64,2012,Баянхонгор,788.6
Хонь,64,2013,Баянхонгор,835.4
Хонь,64,2014,Баянхонгор,989
Хонь,64,2015,Баянхонгор,1082.6
Хонь,64,2016,Баянхонгор,1244.6
Хонь,64,2017,Баянхонгор,1381.1
Хонь,64,2018,Баянхонгор,1297.5
Хонь,64,2019,Баянхонгор,1406
Хонь,64,2020,Баянхонгор,1156.2
Хонь,64,2021,Баянхонгор,951.8
Хонь,64,2022,Баянхонгор,1108
Хонь,64,2023,Баянхонгор,1218.4
Хонь,64,2024,Баянхонгор,1185.1
Хонь,65,1970,Архангай,871.4
Хонь,65,1971,Архангай,904.2
Хонь,65,1972,Архангай,898
Хонь,65,1973,Архангай,898.9
Хонь,65,1974,Архангай,938.3
Хонь,65,1975,Архангай,936
Хонь,65,1976,Архангай,891
Хонь,65,1977,Архангай,821.7
Хонь,65,1978,Архангай,832.2
Хонь,65,1979,Архангай,832.5
Хонь,65,1980,Архангай,860.9
Хонь,65,1981,Архангай,910.5
Хонь,65,1982,Архангай,901.8
Хонь,65,1983,Архангай,789.7
Хонь,65,1984,Архангай,722.8
Хонь,65,1985,Архангай,638.3
Хонь,65,1986,Архангай,633.8
Хонь,65,1987,Архангай,659.8
Хонь,65,1988,Архангай,696.7
Хонь,65,1989,Архангай,746.2
Хонь,65,1990,Архангай,814
Хонь,65,1991,Архангай,823
Хонь,65,1992,Архангай,814.7
Хонь,65,1993,Архангай,785.2
Хонь,65,1994,Архангай,816.2
Хонь,65,1995,Архангай,758.1
Хонь,65,1996,Архангай,757.7
Хонь,65,1997,Архангай,833.7
Хонь,65,1998,Архангай,914.2
Хонь,65,1999,Архангай,1021.5
Хонь,65,2000,Архангай,970.6
Хонь,65,2001,Архангай,831.6
Хонь,65,2002,Архангай,770
Хонь,65,2003,Архангай,806.6
Хонь,65,2004,Архангай,861.1
Хонь,65,2005,Архангай,991.6
Хонь,65,2006,Архангай,1162.4
Хонь,65,2007,Архангай,1358.1
Хонь,65,2008,Архангай,1614.5
Хонь,65,2009,Архангай,1786.1
Хонь,65,2010,Архангай,1327.5
Хонь,65,2011,Архангай,1464.6
Хонь,65,2012,Архангай,1746.8
Хонь,65,2013,Архангай,1944.1
Хонь,65,2014,Архангай,2229.5
Хонь,65,2015,Архангай,2317
Хонь,65,2016,Архангай,2668
Хонь,65,2017,Архангай,2845.1
Хонь,65,2018,Архангай,2981.8
Хонь,65,2019,Архангай,3321.3
Хонь,65,2020,Архангай,2842.6
Хонь,65,2021,Архангай,2935.1
Хонь,65,2022,Архангай,3075
Хонь,65,2023,Архангай,2392
Хонь,65,2024,Архангай,1805.9
Хонь,67,1970,Хөвсгөл,990.9
Хонь,67,1971,Хөвсгөл,989.6
Хонь,67,1972,Хөвсгөл,974.2
Хонь,67,1973,Хөвсгөл,977.6
Хонь,67,1974,Хөвсгөл,1055.1
Хонь,67,1975,Хөвсгөл,1016.7
Хонь,67,1976,Хөвсгөл,923.8
Хонь,67,1977,Хөвсгөл,914.7
Хонь,67,1978,Хөвсгөл,989.8
Хонь,67,1979,Хөвсгөл,1018.3
Хонь,67,1980,Хөвсгөл,1020.1
Хонь,67,1981,Хөвсгөл,1078.1
Хонь,67,1982,Хөвсгөл,1119.1
Хонь,67,1983,Хөвсгөл,1131.6
Хонь,67,1984,Хөвсгөл,1119.1
Хонь,67,1985,Хөвсгөл,1096.8
Хонь,67,1986,Хөвсгөл,1054.3
Хонь,67,1987,Хөвсгөл,1038.2
Хонь,67,1988,Хөвсгөл,1036.5
Хонь,67,1989,Хөвсгөл,1061.7
Хонь,67,1990,Хөвсгөл,1093.2
Хонь,67,1991,Хөвсгөл,1007.3
Хонь,67,1992,Хөвсгөл,941.6
Хонь,67,1993,Хөвсгөл,850.2
Хонь,67,1994,Хөвсгөл,846
Хонь,67,1995,Хөвсгөл,812.2
Хонь,67,1996,Хөвсгөл,827.4
Хонь,67,1997,Хөвсгөл,881.6
Хонь,67,1998,Хөвсгөл,934
Хонь,67,1999,Хөвсгөл,1000.1
Хонь,67,2000,Хөвсгөл,944.9
Хонь,67,2001,Хөвсгөл,747.4
Хонь,67,2002,Хөвсгөл,769.1
Хонь,67,2003,Хөвсгөл,816.4
Хонь,67,2004,Хөвсгөл,932
Хонь,67,2005,Хөвсгөл,1040.2
Хонь,67,2006,Хөвсгөл,1249
Хонь,67,2007,Хөвсгөл,1441.9
Хонь,67,2008,Хөвсгөл,1618
Хонь,67,2009,Хөвсгөл,1732.7
Хонь,67,2010,Хөвсгөл,1363.9
Хонь,67,2011,Хөвсгөл,1457.5
Хонь,67,2012,Хөвсгөл,1673.1
Хонь,67,2013,Хөвсгөл,1722.8
Хонь,67,2014,Хөвсгөл,1997.1
Хонь,67,2015,Хөвсгөл,2123.7
Хонь,67,2016,Хөвсгөл,2489.3
Хонь,67,2017,Хөвсгөл,2597.5
Хонь,67,2018,Хөвсгөл,2766.2
Хонь,67,2019,Хөвсгөл,2935.1
Хонь,67,2020,Хөвсгөл,2622.8
Хонь,67,2021,Хөвсгөл,2883.2
Хонь,67,2022,Хөвсгөл,3034.3
