b,gamma_boot,beta_low_boot,beta_high_boot,beta_diff_boot,N_boot,N_low_boot,N_high_boot,warning_flag,failed_flag,warning_note
700,25.31757881017335,0.07456219417928808,0.1254516417716232,0.05088944759233513,2584,2275,309,FALSE,FALSE,
701,19.806769563020094,0.09570603221697503,0.11850853456871423,0.022802502351739196,3028,1139,1889,FALSE,FALSE,
702,19.61182193062687,0.09152291239652269,0.11421552988743773,0.022692617490915043,3108,1038,2070,FALSE,FALSE,
703,19.870365823828326,0.09543208046019391,0.1259251137182319,0.030493033258037983,2427,1121,1306,FALSE,FALSE,
704,18.890889404169155,0.06708742559002479,0.10662349109486724,0.039536065504842455,4459,669,3790,FALSE,FALSE,
705,25.161314330815753,0.09368047612146183,0.12887663501551286,0.03519615889405103,2497,2154,343,FALSE,FALSE,
706,25.19020593306931,0.1117879799365574,0.13062650862938646,0.018838528692829065,3038,2519,519,FALSE,FALSE,
707,18.96672143576005,0.06858678798384807,0.10794775943995857,0.039360971456110505,3202,864,2338,FALSE,FALSE,
708,25.161314330815753,0.10426207753668693,0.12638269725271342,0.022120619716026496,2614,2094,520,FALSE,FALSE,
709,19.870365823828326,0.07096928642826933,0.1066807914428936,0.035711505014624265,2466,1173,1293,FALSE,FALSE,
710,22.859305599139788,0.11917556905639896,0.11174184951413084,-0.007433719542268125,5023,3405,1618,FALSE,FALSE,
711,21.466725306603188,0.07258910926973933,0.08469036819831985,0.012101258928580522,2453,1673,780,FALSE,FALSE,
712,25.19020593306931,0.09116904054562203,0.13360810404327889,0.04243906349765686,3284,2828,456,FALSE,FALSE,
713,24.702201472285708,0.0921875742101495,0.13389404404557576,0.04170646983542625,2300,1708,592,FALSE,FALSE,
714,25.362555483357653,0.08063506215397473,0.13043695869293992,0.04980189653896519,2265,1928,337,FALSE,FALSE,
715,17.94252060109979,0.10929009445313881,0.1097308608587137,4.4076640557488833e-4,3681,469,3212,FALSE,FALSE,
716,25.19020593306931,0.10525629943218628,0.15827797301327268,0.05302167358108639,2368,2027,341,FALSE,FALSE,
717,19.27869384387977,0.08324175991316758,0.11490564438217005,0.031663884469002465,3334,1017,2317,FALSE,FALSE,
718,19.870365823828326,0.0879121871741414,0.11053525736073984,0.02262307018659844,2163,1075,1088,FALSE,FALSE,
719,19.61182193062687,0.07839441430951483,0.10981701970297017,0.031422605393455344,5148,1004,4144,FALSE,FALSE,
720,24.702201472285708,0.0705162634196759,0.11009306950946673,0.039576806089790834,2407,2040,367,FALSE,FALSE,
721,24.702201472285708,0.06629337301726926,0.11358796076184963,0.04729458774458037,2283,1911,372,FALSE,FALSE,
722,19.806769563020094,0.10576969385404897,0.12709838320626585,0.02132868935221688,2118,928,1190,FALSE,FALSE,
723,19.806769563020094,0.0745598429899015,0.11344996889815603,0.03889012590825454,3158,1313,1845,FALSE,FALSE,
724,22.572146235469603,0.10686641093775111,0.12205971690807096,0.015193305970319856,3997,2478,1519,FALSE,FALSE,
725,19.456588301228333,0.09445882501368386,0.11072693358059897,0.016268108566915115,3719,698,3021,FALSE,FALSE,
726,18.96672143576005,0.08823579673303111,0.10518339149382938,0.016947594760798268,3588,703,2885,FALSE,FALSE,
727,19.27869384387977,0.06298952245968681,0.11010841857199793,0.047118896112311126,4978,623,4355,FALSE,FALSE,
728,18.96672143576005,0.07095539476719097,0.11609440458245716,0.045139009815266196,4333,669,3664,FALSE,FALSE,
729,19.806769563020094,0.08676540211921602,0.11911237133207285,0.03234696921285683,4178,1569,2609,FALSE,FALSE,
730,26.089911656637977,0.09294663557230971,0.12533339528998433,0.032386759717674615,3127,2784,343,FALSE,FALSE,
731,19.27869384387977,0.08462569355323331,0.1078223627003196,0.02319666914708629,3356,926,2430,FALSE,FALSE,
732,18.966049777269326,0.08767688819592384,0.11525932177287937,0.02758243357695553,3070,625,2445,FALSE,FALSE,
733,18.00388453040844,0.09257488721070721,0.11047919994306578,0.017904312732358568,3884,531,3353,FALSE,FALSE,
734,23.721299524578214,0.0786665568102592,0.12440135142807232,0.045734794617813115,2416,1851,565,FALSE,FALSE,
735,19.806769563020094,0.1221937219877577,0.12481431545986528,0.0026205934721075796,3638,1283,2355,FALSE,FALSE,
736,17.801474891854223,0.06958288127559409,0.11216107587629492,0.042578194600700836,2893,347,2546,FALSE,FALSE,
737,25.299559964028415,0.09788839266176767,0.12901061268030947,0.0311222200185418,3318,2635,683,FALSE,FALSE,
738,20.152447068482374,0.08960704197380398,0.10282899809830554,0.013221956124501555,2707,1381,1326,FALSE,FALSE,
739,18.96672143576005,0.06796338862175993,0.10111400422128566,0.03315061559952573,3228,981,2247,FALSE,FALSE,
740,19.60033787245687,0.08091472111327491,0.10628604133919993,0.025371320225925018,3882,1085,2797,FALSE,FALSE,
741,19.806769563020094,0.09962877906147465,0.11459773461461939,0.014968955553144744,3672,1240,2432,FALSE,FALSE,
742,19.806769563020094,0.08942236743678497,0.12321888246998125,0.03379651503319628,2864,1079,1785,FALSE,FALSE,
743,19.27869384387977,0.06681367267568417,0.11490978530572232,0.04809611263003816,3565,638,2927,FALSE,FALSE,
744,23.980983050168934,0.05267926271162332,0.09480018906923197,0.042120926357608654,2532,1900,632,FALSE,FALSE,
745,25.19020593306931,0.10159199015056997,0.12101311090317152,0.01942112075260155,2817,2424,393,FALSE,FALSE,
746,18.81848932190445,0.06261917336537534,0.10411500611993584,0.041495832754560494,4754,767,3987,FALSE,FALSE,
747,19.806769563020094,0.07303177423670978,0.10678495267908714,0.03375317844237735,4011,1431,2580,FALSE,FALSE,
748,19.843845656610355,0.09597480876252722,0.12334589607813828,0.027371087315611067,2343,998,1345,FALSE,FALSE,
749,19.350678307200045,0.07877986325040051,0.09086767905635755,0.012087815805957039,3067,1137,1930,FALSE,FALSE,
750,25.460230048124227,0.09674335204822879,0.13135681297029317,0.03461346092206438,2770,2430,340,FALSE,FALSE,
751,19.61182193062687,0.10479518083662129,0.11277231578193174,0.007977134945310452,2671,727,1944,FALSE,FALSE,
752,19.350678307200045,0.08610896462300027,0.09823161665876062,0.01212265203576035,2392,920,1472,FALSE,FALSE,
753,19.27869384387977,0.09105393910464943,0.12327810095574915,0.03222416185109972,3234,668,2566,FALSE,FALSE,
754,21.493789006931475,0.11820747269523432,0.12342154557067464,0.005214072875440318,2999,1735,1264,FALSE,FALSE,
755,17.61906245364189,0.06939939959526104,0.1011065586477283,0.031707159052467265,2451,427,2024,FALSE,FALSE,
756,25.31757881017335,0.09043267908173747,0.1464579105932583,0.056025231511520834,2405,1969,436,FALSE,FALSE,
757,22.99884887216047,0.12145502057240468,0.11414852249213785,-0.0073064980802668295,4252,2846,1406,FALSE,FALSE,
758,19.61182193062687,0.0774613709128684,0.09805914628151444,0.020597775368646043,3251,1385,1866,FALSE,FALSE,
759,17.505667323282474,0.07267156102200178,0.09574173422060961,0.023070173198607824,2596,411,2185,FALSE,FALSE,
760,17.71428586604627,0.0990080419920589,0.11252906872920865,0.01352102673714975,2708,416,2292,FALSE,FALSE,
761,18.96672143576005,0.06633936862672364,0.11121646069376082,0.044877092067037175,3964,1007,2957,FALSE,FALSE,
762,19.456588301228333,0.08953666395634938,0.11148937947488326,0.02195271551853388,3956,1166,2790,FALSE,FALSE,
763,19.61182193062687,0.1079365488577193,0.11754803593560034,0.009611487077881037,3104,1120,1984,FALSE,FALSE,
764,19.870365823828326,0.07201943083511926,0.08678264208473782,0.01476321124961856,2602,1545,1057,FALSE,FALSE,
765,19.806769563020094,0.09631413555797114,0.11028457160309924,0.013970436045128098,3948,1256,2692,FALSE,FALSE,
766,25.362555483357653,0.09452279523803096,0.15874510344281428,0.06422230820478332,2658,2280,378,FALSE,FALSE,
767,19.114821429988513,0.10753991104670665,0.11435115825506795,0.006811247208361293,3292,724,2568,FALSE,FALSE,
768,19.61182193062687,0.08279613921189183,0.10959556905490091,0.02679942984300908,3239,1213,2026,FALSE,FALSE,
769,19.61182193062687,0.09385484224329341,0.11018171192861202,0.016326869685318615,4528,1037,3491,FALSE,FALSE,
770,19.502490476545496,0.07349489625359071,0.12095386246190773,0.04745896620831702,2982,788,2194,FALSE,FALSE,
771,19.806769563020094,0.0930989745835669,0.12151703756270393,0.02841806297913703,3068,1007,2061,FALSE,FALSE,
772,19.806769563020094,0.08800015058026998,0.10626104046960352,0.01826088988933354,2730,1100,1630,FALSE,FALSE,
773,25.362555483357653,0.10262976972311275,0.1553823665746053,0.052752596851492556,2770,2513,257,FALSE,FALSE,
774,19.806769563020094,0.09749586454694215,0.11767527936487404,0.020179414817931896,3360,1214,2146,FALSE,FALSE,
775,19.27869384387977,0.06949625294125623,0.09161909993698741,0.02212284699573118,2613,1143,1470,FALSE,FALSE,
776,25.31757881017335,0.09538856188953883,0.12528762762397694,0.02989906573443811,3171,2795,376,FALSE,FALSE,
777,18.966049777269326,0.06691008312855969,0.09980312102536888,0.032893037896809196,3251,871,2380,FALSE,FALSE,
778,20.94593441066128,0.10876431512367024,0.1034782879430001,-0.005286027180670144,2443,1145,1298,FALSE,FALSE,
779,19.27869384387977,0.05934699754997219,0.08681724128165619,0.027470243731683996,3323,1161,2162,FALSE,FALSE,
780,17.505667323282474,0.0944097273674482,0.10692864489552413,0.012518917528075935,2321,277,2044,FALSE,FALSE,
781,17.505667323282474,0.08147982736479524,0.09928026673569525,0.017800439370900006,2820,419,2401,FALSE,FALSE,
782,19.350678307200045,0.08555101842024596,0.12023077471547111,0.034679756295225156,3179,888,2291,FALSE,FALSE,
783,25.925990087332792,0.1107676765392811,0.15262012279511383,0.04185244625583273,2539,2260,279,FALSE,FALSE,
784,18.96672143576005,0.09058333664316988,0.11773727232328017,0.02715393568011029,3203,852,2351,FALSE,FALSE,
785,23.721299524578214,0.08715612985479557,0.12205224031779105,0.03489611046299548,2123,1617,506,FALSE,FALSE,
786,17.47327139887104,0.0514335890435163,0.07975548795309889,0.028321898909582588,2384,334,2050,FALSE,FALSE,
787,19.215903415629818,0.07347848997283386,0.09792363947819684,0.024445149505362973,2881,695,2186,FALSE,FALSE,
788,19.61182193062687,0.10160624243789382,0.11820079969288032,0.0165945572549865,2755,853,1902,FALSE,FALSE,
789,18.96672143576005,0.08395751228362877,0.10451619983214196,0.020558687548513185,3110,1035,2075,FALSE,FALSE,
790,19.806769563020094,0.09527224652764817,0.1205334247681541,0.02526117824050593,3037,1397,1640,FALSE,FALSE,
791,25.824594396956908,0.09964703679031107,0.12004043499095683,0.020393398200645757,3287,2799,488,FALSE,FALSE,
792,21.466725306603188,0.07841984115897077,0.09289577658441664,0.014475935425445868,2388,1289,1099,FALSE,FALSE,
793,25.31757881017335,0.08548105495028056,0.1202674196581542,0.034786364707873635,2787,2470,317,FALSE,FALSE,
794,25.460230048124227,0.06966841958308123,0.11081425618714666,0.04114583660406543,2721,2276,445,FALSE,FALSE,
795,19.805350829047185,0.08886887538961932,0.11285702492487769,0.023988149535258366,4278,1292,2986,FALSE,FALSE,
796,19.806769563020094,0.08332993156859056,0.10491462154142553,0.02158468997283497,2957,1135,1822,FALSE,FALSE,
797,19.350678307200045,0.07820786423859319,0.10357568693986856,0.02536782270127537,3567,1398,2169,FALSE,FALSE,
798,19.60033787245687,0.0803963316756981,0.10463755621816845,0.024241224542470352,3205,1131,2074,FALSE,FALSE,
799,18.067986634480178,0.09085944815442379,0.10973063425106987,0.018871186096646078,2995,785,2210,FALSE,FALSE,
800,25.31757881017335,0.09083297425827751,0.11534755023381237,0.024514575975534858,3161,2725,436,FALSE,FALSE,
801,20.35975936819824,0.13732757106113738,0.10831763664572813,-0.02900993441540925,4340,2173,2167,FALSE,FALSE,
802,19.60033787245687,0.08389468991134678,0.11779682864649231,0.033902138735145526,3692,658,3034,FALSE,FALSE,
803,25.362555483357653,0.08228955551904443,0.10647223061946665,0.024182675100422213,2104,1800,304,FALSE,FALSE,
804,19.806769563020094,0.0990866688935938,0.1208455751976591,0.021758906304065295,5100,1496,3604,FALSE,FALSE,
805,19.456588301228333,0.07309283013505224,0.1153540235238951,0.04226119338884285,3514,594,2920,FALSE,FALSE,
806,20.152447068482374,0.08998085601438936,0.10445827805738715,0.01447742204299779,2371,1129,1242,FALSE,FALSE,
807,19.61182193062687,0.07514373741692414,0.09349223865737821,0.018348501240454076,3001,966,2035,FALSE,FALSE,
808,17.71428586604627,0.07505366380135678,0.11394267055088134,0.03888900674952456,3620,383,3237,FALSE,FALSE,
809,25.161314330815753,0.10138453259792836,0.12228967120802653,0.02090513861009817,3285,2773,512,FALSE,FALSE,
810,19.60033787245687,0.07670565190357245,0.09136400232484004,0.01465835042126759,3328,1372,1956,FALSE,FALSE,
811,25.12893604798126,0.10176011550780348,0.13769629935931477,0.03593618385151129,3273,2872,401,FALSE,FALSE,
812,25.362555483357653,0.1105740602570946,0.13105672354208184,0.02048266328498724,2723,2266,457,FALSE,FALSE,
813,19.61182193062687,0.08777125263238847,0.10651449295082503,0.018743240318436563,3215,1226,1989,FALSE,FALSE,
814,19.27869384387977,0.0727594537675693,0.11107171366416291,0.038312259896593606,4101,1006,3095,FALSE,FALSE,
815,25.878803292112114,0.07936144329624636,0.13324584635734318,0.05388440306109682,2763,2395,368,FALSE,FALSE,
816,25.31757881017335,0.102508716442267,0.11298395444285658,0.010475238000589582,3189,2741,448,FALSE,FALSE,
817,16.646023369884045,0.07864619237418988,0.08675194090821306,0.008105748534023183,2562,274,2288,FALSE,FALSE,
818,25.161314330815753,0.10681538438435137,0.153133632694065,0.04631824830971362,2482,2113,369,FALSE,FALSE,
819,20.755591709054208,0.1078441730604967,0.08979215907281243,-0.018052013987684273,4641,2483,2158,FALSE,FALSE,
820,19.789645866972208,0.07700889396837482,0.10850302079283312,0.031494126824458304,3041,1021,2020,FALSE,FALSE,
821,19.806769563020094,0.08527586737770389,0.11396570416660873,0.02868983678890484,2879,1253,1626,FALSE,FALSE,
822,19.805350829047185,0.0980873391336843,0.10895527634749677,0.010867937213812476,3077,1195,1882,FALSE,FALSE,
823,19.843845656610355,0.10568385729817564,0.13549311232638367,0.029809255028208026,2426,1024,1402,FALSE,FALSE,
824,17.505667323282474,0.0869191413512564,0.11799600738909755,0.03107686603784114,2194,335,1859,FALSE,FALSE,
825,23.980983050168934,0.05009154330803967,0.06798128160169173,0.017889738293652056,2687,2091,596,FALSE,FALSE,
826,19.215903415629818,0.0889926392940561,0.11358456894282812,0.02459192964877202,3289,936,2353,FALSE,FALSE,
827,19.12177975172682,0.059382803494586356,0.10306436701227698,0.04368156351769062,4029,1045,2984,FALSE,FALSE,
828,19.806769563020094,0.0996926518816679,0.11484232681436801,0.015149674932700113,2691,879,1812,FALSE,FALSE,
829,18.96672143576005,0.08116470884445616,0.10843185795882525,0.027267149114369088,2812,553,2259,FALSE,FALSE,
830,25.362555483357653,0.07829013046491787,0.11428021047691711,0.03599008001199924,2705,2280,425,FALSE,FALSE,
831,19.843845656610355,0.07398721595185075,0.1060388958206501,0.03205167986879935,2015,948,1067,FALSE,FALSE,
832,19.805350829047185,0.09011835446770954,0.11687122543983978,0.02675287097213025,3452,972,2480,FALSE,FALSE,
833,19.350678307200045,0.07273074484381592,0.09376241544475036,0.021031670600934443,3146,1078,2068,FALSE,FALSE,
834,19.350678307200045,0.08778990638080514,0.11337704930953299,0.025587142928727852,3057,1006,2051,FALSE,FALSE,
835,19.61182193062687,0.09091827919221881,0.09992157744308687,0.009003298250868055,3190,1094,2096,FALSE,FALSE,
836,19.806769563020094,0.0987452318081287,0.10687523841830585,0.00813000661017714,2243,1060,1183,FALSE,FALSE,
837,19.61182193062687,0.09218692836715656,0.11270365252957021,0.020516724162413652,4178,1078,3100,FALSE,FALSE,
838,18.131998952853298,0.08580067960561547,0.11374393621440303,0.02794325660878756,3817,460,3357,FALSE,FALSE,
839,19.61182193062687,0.09688651471146555,0.10856139056653562,0.011674875855070072,2991,1092,1899,FALSE,FALSE,
840,19.806769563020094,0.09351452300894213,0.11382381925669256,0.020309296247750436,3967,1468,2499,FALSE,FALSE,
841,24.389899725723588,0.08959054569462359,0.13453924740501289,0.0449487017103893,2444,1998,446,FALSE,FALSE,
842,25.19020593306931,0.11358980981886022,0.1185299376097226,0.004940127790862378,3676,3084,592,FALSE,FALSE,
843,19.27869384387977,0.07114616580514348,0.11186989716174428,0.040723731356600804,4509,779,3730,FALSE,FALSE,
844,19.350678307200045,0.08602878780266805,0.10338674403094117,0.017357956228273116,3299,774,2525,FALSE,FALSE,
845,19.27869384387977,0.06488325947996049,0.09063628514808728,0.02575302566812679,3436,1384,2052,FALSE,FALSE,
846,17.51152107801462,0.07194621809489343,0.1257479304440428,0.05380171234914938,2876,309,2567,FALSE,FALSE,
847,19.805350829047185,0.11611711563283371,0.12476347696563903,0.008646361332805316,2722,913,1809,FALSE,FALSE,
848,19.350678307200045,0.08952227263965784,0.12029728373424264,0.030775011094584803,3871,910,2961,FALSE,FALSE,
849,25.766148230117075,0.07265286170446364,0.11072720498728113,0.03807434328281749,2466,2149,317,FALSE,FALSE,
850,19.61182193062687,0.08512717776379285,0.10945451315643663,0.024327335392643784,3478,938,2540,FALSE,FALSE,
851,25.824594396956908,0.08458335518402504,0.11922608945795622,0.03464273427393118,2258,1970,288,FALSE,FALSE,
852,19.60033787245687,0.09770852474809445,0.11048536162589286,0.012776836877798403,2997,1071,1926,FALSE,FALSE,
853,19.806769563020094,0.11078512827888005,0.11486434473375927,0.004079216454879214,3930,1547,2383,FALSE,FALSE,
854,25.824594396956908,0.08350755451855807,0.13938361677971228,0.055876062261154213,2646,2152,494,FALSE,FALSE,
855,19.350678307200045,0.07897059592280267,0.09250015040389392,0.01352955448109125,3060,1082,1978,FALSE,FALSE,
856,18.008870656328696,0.11198139879321312,0.118069746524408,0.00608834773119489,3321,356,2965,FALSE,FALSE,
857,20.046803246234816,0.10380082808846405,0.11132316071519749,0.007522332626733436,2262,832,1430,FALSE,FALSE,
858,25.766148230117075,0.1011029688307642,0.12556203629870094,0.024459067467936746,2162,1851,311,FALSE,FALSE,
859,19.806769563020094,0.1108056161865703,0.11784093182911495,0.007035315642544657,2323,1202,1121,FALSE,FALSE,
860,19.61182193062687,0.08761417444017977,0.10998873744727572,0.02237456300709595,3173,1186,1987,FALSE,FALSE,
861,19.61182193062687,0.09754848476298118,0.10560588795726793,0.008057403194286744,4083,1415,2668,FALSE,FALSE,
862,19.806769563020094,0.1006409635552828,0.1195753161056632,0.018934352550380396,2009,1039,970,FALSE,FALSE,
